coid,zdate
3257,2019-07-05
3257,2019-08-05
3257,2019-09-06
3257,2019-10-05
3257,2019-11-06
3257,2019-12-06
3257,2020-01-06
3257,2020-02-06
3257,2020-03-06
3257,2020-04-06
3231,2019-01-10
3231,2019-02-15
3231,2019-03-08
3231,2019-04-10
3231,2019-05-10
3231,2019-06-10
3231,2019-07-10
3231,2019-08-12
3231,2019-09-10
3231,2019-10-09
3231,2019-11-08
3231,2019-12-10
3231,2020-01-10
3231,2020-02-14
3231,2020-03-09
3231,2020-04-08
3229,2019-01-10
3229,2019-02-15
3229,2019-03-08
3229,2019-04-10
3229,2019-05-09
3229,2019-06-10
3229,2019-07-10
3229,2019-08-08
3229,2019-09-10
3229,2019-10-09
3229,2019-11-08
3229,2019-12-10
3229,2020-01-10
3229,2020-02-10
3229,2020-03-10
3229,2020-04-09
3209,2019-01-04
3209,2019-02-12
3209,2019-03-06
3209,2019-04-08
3209,2019-05-06
3209,2019-06-05
3209,2019-07-03
3209,2019-08-05
3209,2019-09-04
3209,2019-10-04
3209,2019-11-11
3209,2019-12-05
3209,2020-01-07
3209,2020-02-10
3209,2020-03-05
3209,2020-04-07
3189,2019-01-04
3189,2019-02-12
3189,2019-03-06
3189,2019-04-08
3189,2019-05-06
3189,2019-06-06
3189,2019-07-05
3189,2019-08-06
3189,2019-09-06
3189,2019-10-05
3189,2019-11-06
3189,2019-12-06
3189,2020-01-06
3189,2020-02-06
3189,2020-03-06
3189,2020-04-06
3167,2019-01-09
3167,2019-02-14
3167,2019-03-08
3167,2019-04-10
3167,2019-05-10
3167,2019-06-10
3167,2019-07-10
3167,2019-08-08
3167,2019-09-09
3167,2019-10-09
3167,2019-11-08
3167,2019-12-10
3167,2020-01-09
3167,2020-02-10
3167,2020-03-10
3167,2020-04-10
3164,2019-01-10
3164,2019-02-15
3164,2019-03-08
3164,2019-04-10
3164,2019-05-10
3164,2019-06-10
3164,2019-07-10
3164,2019-08-09
3164,2019-09-09
3164,2019-10-09
3164,2019-11-08
3164,2019-12-10
3164,2020-01-10
3164,2020-02-10
3164,2020-03-10
3164,2020-04-10
3149,2019-01-08
3149,2019-02-15
3149,2019-03-08
3149,2019-04-10
3149,2019-05-08
3149,2019-06-10
3149,2019-07-08
3149,2019-08-08
3149,2019-09-09
3149,2019-10-09
3149,2019-11-08
3149,2019-12-09
3149,2020-01-08
3149,2020-02-10
3149,2020-03-10
3149,2020-04-08
3130,2019-01-10
3130,2019-02-15
3130,2019-03-11
3130,2019-04-10
3130,2019-05-10
3130,2019-06-10
3130,2019-07-10
3130,2019-08-12
3130,2019-09-10
3130,2019-10-14
3130,2019-11-11
3130,2019-12-10
3130,2020-01-10
3130,2020-02-10
3130,2020-03-10
3130,2020-04-10
3094,2019-01-10
3094,2019-02-11
3094,2019-03-10
3094,2019-04-10
3094,2019-05-10
3094,2019-06-10
3094,2019-07-10
3094,2019-08-08
3094,2019-09-09
3094,2019-10-08
3094,2019-11-07
3094,2019-12-05
3094,2020-01-06
3094,2020-02-10
3094,2020-03-10
3094,2020-04-10
3090,2019-01-09
3090,2019-02-15
3090,2019-03-08
3090,2019-04-09
3090,2019-05-09
3090,2019-06-10
3090,2019-07-08
3090,2019-08-08
3090,2019-09-09
3090,2019-10-07
3090,2019-11-07
3090,2019-12-09
3090,2020-01-09
3090,2020-02-10
3090,2020-03-06
3090,2020-04-09
3062,2019-01-10
3062,2019-02-15
3062,2019-03-08
3062,2019-04-10
3062,2019-05-10
3062,2019-06-10
3062,2019-07-10
3062,2019-08-12
3062,2019-09-10
3062,2019-10-09
3062,2019-11-08
3062,2019-12-10
3062,2020-01-10
3062,2020-02-11
3062,2020-03-10
3062,2020-04-10
3060,2019-01-08
3060,2019-02-13
3060,2019-03-08
3060,2019-04-08
3060,2019-05-08
3060,2019-06-06
3060,2019-07-08
3060,2019-08-08
3060,2019-09-06
3060,2019-10-08
3060,2019-11-07
3060,2019-12-09
3060,2020-01-08
3060,2020-02-14
3060,2020-03-09
3060,2020-04-08
3059,2019-01-10
3059,2019-02-15
3059,2019-03-08
3059,2019-04-10
3059,2019-05-10
3059,2019-06-10
3059,2019-07-10
3059,2019-08-12
3059,2019-09-10
3059,2019-10-09
3059,2019-11-08
3059,2019-12-10
3059,2020-01-10
3059,2020-02-10
3059,2020-03-10
3059,2020-04-10
3058,2019-01-04
3058,2019-02-15
3058,2019-03-06
3058,2019-04-03
3058,2019-05-06
3058,2019-06-06
3058,2019-07-05
3058,2019-08-06
3058,2019-09-06
3058,2019-10-04
3058,2019-11-06
3058,2019-12-06
3058,2020-01-06
3058,2020-02-10
3058,2020-03-06
3058,2020-04-08
3057,2019-01-09
3057,2019-02-15
3057,2019-03-08
3057,2019-04-09
3057,2019-05-09
3057,2019-06-10
3057,2019-07-09
3057,2019-08-12
3057,2019-09-09
3057,2019-10-09
3057,2019-11-08
3057,2019-12-09
3057,2020-01-09
3057,2020-02-14
3057,2020-03-09
3057,2020-04-09
3056,2019-01-07
3056,2019-02-13
3056,2019-03-05
3056,2019-04-08
3056,2019-05-06
3056,2019-06-06
3056,2019-07-05
3056,2019-08-05
3056,2019-09-05
3056,2019-10-05
3056,2019-11-05
3056,2019-12-05
3056,2020-01-06
3056,2020-02-05
3056,2020-03-05
3056,2020-04-08
3055,2019-01-08
3055,2019-02-14
3055,2019-03-08
3055,2019-04-10
3055,2019-05-09
3055,2019-06-10
3055,2019-07-08
3055,2019-08-09
3055,2019-09-10
3055,2019-10-07
3055,2019-11-08
3055,2019-12-09
3055,2020-01-08
3055,2020-02-07
3055,2020-03-09
3055,2020-04-08
3054,2019-01-08
3054,2019-02-15
3054,2019-03-07
3054,2019-04-08
3054,2019-05-06
3054,2019-06-06
3054,2019-07-05
3054,2019-08-06
3054,2019-09-05
3054,2019-10-07
3054,2019-11-08
3054,2019-12-06
3054,2020-01-09
3054,2020-02-07
3054,2020-03-06
3054,2020-04-08
3052,2019-01-10
3052,2019-02-15
3052,2019-03-08
3052,2019-04-10
3052,2019-05-10
3052,2019-06-10
3052,2019-07-10
3052,2019-08-12
3052,2019-09-10
3052,2019-10-09
3052,2019-11-11
3052,2019-12-09
3052,2020-01-10
3052,2020-02-10
3052,2020-03-10
3052,2020-04-10
3051,2019-01-10
3051,2019-02-15
3051,2019-03-11
3051,2019-04-10
3051,2019-05-10
3051,2019-06-10
3051,2019-07-10
3051,2019-08-12
3051,2019-09-09
3051,2019-10-09
3051,2019-11-11
3051,2019-12-09
3051,2020-01-09
3051,2020-02-10
3051,2020-03-09
3051,2020-04-09
3050,2019-01-10
3050,2019-02-14
3050,2019-03-08
3050,2019-04-10
3050,2019-05-10
3050,2019-06-10
3050,2019-07-10
3050,2019-08-08
3050,2019-09-10
3050,2019-10-09
3050,2019-11-08
3050,2019-12-10
3050,2020-01-09
3050,2020-02-10
3050,2020-03-10
3050,2020-04-10
3049,2019-01-10
3049,2019-02-15
3049,2019-03-08
3049,2019-04-03
3049,2019-05-03
3049,2019-06-05
3049,2019-07-02
3049,2019-08-02
3049,2019-09-03
3049,2019-10-02
3049,2019-11-05
3049,2019-12-03
3049,2020-01-06
3049,2020-02-05
3049,2020-03-03
3049,2020-04-06
3048,2019-01-09
3048,2019-02-15
3048,2019-03-08
3048,2019-04-10
3048,2019-05-09
3048,2019-06-10
3048,2019-07-08
3048,2019-08-08
3048,2019-09-09
3048,2019-10-08
3048,2019-11-08
3048,2019-12-09
3048,2020-01-09
3048,2020-02-10
3048,2020-03-09
3048,2020-04-10
3047,2019-01-09
3047,2019-02-15
3047,2019-03-08
3047,2019-04-09
3047,2019-05-09
3047,2019-06-06
3047,2019-07-09
3047,2019-08-08
3047,2019-09-09
3047,2019-10-09
3047,2019-11-08
3047,2019-12-09
3047,2020-01-09
3047,2020-02-10
3047,2020-03-09
3047,2020-04-09
3046,2019-01-09
3046,2019-02-14
3046,2019-03-08
3046,2019-04-09
3046,2019-05-10
3046,2019-06-10
3046,2019-07-09
3046,2019-08-12
3046,2019-09-09
3046,2019-10-08
3046,2019-11-08
3046,2019-12-09
3046,2020-01-09
3046,2020-02-07
3046,2020-03-06
3046,2020-04-09
3045,2019-01-10
3045,2019-02-15
3045,2019-03-11
3045,2019-04-10
3045,2019-05-10
3045,2019-06-10
3045,2019-07-10
3045,2019-08-12
3045,2019-09-10
3045,2019-10-09
3045,2019-11-11
3045,2019-12-10
3045,2020-01-10
3045,2020-02-10
3045,2020-03-10
3045,2020-04-10
3044,2019-01-10
3044,2019-02-14
3044,2019-03-08
3044,2019-04-10
3044,2019-05-09
3044,2019-06-10
3044,2019-07-10
3044,2019-08-08
3044,2019-09-09
3044,2019-10-09
3044,2019-11-07
3044,2019-12-10
3044,2020-01-10
3044,2020-02-10
3044,2020-03-10
3044,2020-04-10
3043,2019-01-09
3043,2019-02-15
3043,2019-03-11
3043,2019-04-10
3043,2019-05-10
3043,2019-06-10
3043,2019-07-10
3043,2019-08-08
3043,2019-09-10
3043,2019-10-09
3043,2019-11-08
3043,2019-12-10
3043,2020-01-10
3043,2020-02-14
3043,2020-03-10
3043,2020-04-10
3042,2019-01-04
3042,2019-02-12
3042,2019-03-05
3042,2019-04-03
3042,2019-05-06
3042,2019-06-05
3042,2019-07-05
3042,2019-08-05
3042,2019-09-05
3042,2019-10-04
3042,2019-11-05
3042,2019-12-05
3042,2020-01-06
3042,2020-02-05
3042,2020-03-05
3042,2020-04-06
3041,2019-01-10
3041,2019-02-15
3041,2019-03-08
3041,2019-04-10
3041,2019-05-10
3041,2019-06-10
3041,2019-07-10
3041,2019-08-12
3041,2019-09-10
3041,2019-10-09
3041,2019-11-08
3041,2019-12-10
3041,2020-01-10
3041,2020-02-10
3041,2020-03-10
3041,2020-04-10
3040,2019-01-10
3040,2019-02-14
3040,2019-03-08
3040,2019-04-09
3040,2019-05-10
3040,2019-06-06
3040,2019-07-10
3040,2019-08-07
3040,2019-09-09
3040,2019-10-08
3040,2019-11-08
3040,2019-12-10
3040,2020-01-09
3040,2020-02-07
3040,2020-03-10
3040,2020-04-08
3038,2019-01-10
3038,2019-02-14
3038,2019-03-08
3038,2019-04-09
3038,2019-05-08
3038,2019-06-10
3038,2019-07-08
3038,2019-08-08
3038,2019-09-09
3038,2019-10-07
3038,2019-11-07
3038,2019-12-09
3038,2020-01-10
3038,2020-02-07
3038,2020-03-10
3038,2020-04-09
3037,2019-01-08
3037,2019-02-15
3037,2019-03-08
3037,2019-04-09
3037,2019-05-08
3037,2019-06-06
3037,2019-07-08
3037,2019-08-08
3037,2019-09-06
3037,2019-10-08
3037,2019-11-08
3037,2019-12-06
3037,2020-01-08
3037,2020-02-13
3037,2020-03-06
3037,2020-04-08
3036,2019-01-10
3036,2019-02-15
3036,2019-03-08
3036,2019-04-10
3036,2019-05-08
3036,2019-06-10
3036,2019-07-09
3036,2019-08-08
3036,2019-09-09
3036,2019-10-09
3036,2019-11-08
3036,2019-12-09
3036,2020-01-09
3036,2020-02-10
3036,2020-03-09
3036,2020-04-09
3035,2019-01-07
3035,2019-02-15
3035,2019-03-07
3035,2019-04-08
3035,2019-05-07
3035,2019-06-06
3035,2019-07-05
3035,2019-08-07
3035,2019-09-06
3035,2019-10-07
3035,2019-11-07
3035,2019-12-06
3035,2020-01-07
3035,2020-02-07
3035,2020-03-06
3035,2020-04-07
3034,2019-01-07
3034,2019-02-14
3034,2019-03-06
3034,2019-04-08
3034,2019-05-07
3034,2019-06-06
3034,2019-07-05
3034,2019-08-06
3034,2019-09-06
3034,2019-10-07
3034,2019-11-06
3034,2019-12-06
3034,2020-01-07
3034,2020-02-06
3034,2020-03-06
3034,2020-04-07
3033,2019-01-10
3033,2019-02-14
3033,2019-03-11
3033,2019-04-09
3033,2019-05-09
3033,2019-06-10
3033,2019-07-10
3033,2019-08-12
3033,2019-09-10
3033,2019-10-09
3033,2019-11-08
3033,2019-12-10
3033,2020-01-09
3033,2020-02-10
3033,2020-03-10
3033,2020-04-09
3032,2019-01-10
3032,2019-02-15
3032,2019-03-11
3032,2019-04-10
3032,2019-05-10
3032,2019-06-10
3032,2019-07-10
3032,2019-08-09
3032,2019-09-09
3032,2019-10-09
3032,2019-11-08
3032,2019-12-09
3032,2020-01-09
3032,2020-02-13
3032,2020-03-09
3032,2020-04-08
3031,2019-01-09
3031,2019-02-15
3031,2019-03-08
3031,2019-04-08
3031,2019-05-09
3031,2019-06-06
3031,2019-07-09
3031,2019-08-08
3031,2019-09-10
3031,2019-10-09
3031,2019-11-08
3031,2019-12-09
3031,2020-01-09
3031,2020-02-10
3031,2020-03-09
3031,2020-04-10
3030,2019-01-02
3030,2019-02-11
3030,2019-03-04
3030,2019-04-01
3030,2019-05-02
3030,2019-06-03
3030,2019-07-01
3030,2019-08-01
3030,2019-09-02
3030,2019-10-01
3030,2019-11-01
3030,2019-12-02
3030,2020-01-02
3030,2020-02-03
3030,2020-03-02
3030,2020-04-01
3029,2019-01-08
3029,2019-02-12
3029,2019-03-07
3029,2019-04-08
3029,2019-05-08
3029,2019-06-10
3029,2019-07-05
3029,2019-08-06
3029,2019-09-04
3029,2019-10-07
3029,2019-11-05
3029,2019-12-06
3029,2020-01-06
3029,2020-02-10
3029,2020-03-05
3029,2020-04-08
3028,2019-01-10
3028,2019-02-15
3028,2019-03-08
3028,2019-04-10
3028,2019-05-10
3028,2019-06-10
3028,2019-07-10
3028,2019-08-12
3028,2019-09-10
3028,2019-10-14
3028,2019-11-08
3028,2019-12-10
3028,2020-01-10
3028,2020-02-15
3028,2020-03-10
3028,2020-04-10
3027,2019-01-10
3027,2019-02-14
3027,2019-03-08
3027,2019-04-09
3027,2019-05-09
3027,2019-06-10
3027,2019-07-09
3027,2019-08-08
3027,2019-09-09
3027,2019-10-09
3027,2019-11-08
3027,2019-12-09
3027,2020-01-10
3027,2020-02-10
3027,2020-03-10
3027,2020-04-09
3026,2019-01-08
3026,2019-02-14
3026,2019-03-07
3026,2019-04-09
3026,2019-05-07
3026,2019-06-05
3026,2019-07-05
3026,2019-08-07
3026,2019-09-05
3026,2019-10-07
3026,2019-11-06
3026,2019-12-06
3026,2020-01-07
3026,2020-02-06
3026,2020-03-05
3026,2020-04-07
3025,2019-01-07
3025,2019-02-14
3025,2019-03-06
3025,2019-04-08
3025,2019-05-06
3025,2019-06-06
3025,2019-07-05
3025,2019-08-06
3025,2019-09-06
3025,2019-10-04
3025,2019-11-06
3025,2019-12-06
3025,2020-01-06
3025,2020-02-06
3025,2020-03-06
3025,2020-04-06
3024,2019-01-10
3024,2019-02-15
3024,2019-03-08
3024,2019-04-10
3024,2019-05-10
3024,2019-06-10
3024,2019-07-09
3024,2019-08-12
3024,2019-09-10
3024,2019-10-09
3024,2019-11-08
3024,2019-12-10
3024,2020-01-10
3024,2020-02-13
3024,2020-03-10
3024,2020-04-10
3023,2019-01-04
3023,2019-02-11
3023,2019-03-05
3023,2019-04-02
3023,2019-05-03
3023,2019-06-04
3023,2019-07-03
3023,2019-08-03
3023,2019-09-03
3023,2019-10-02
3023,2019-11-05
3023,2019-12-03
3023,2020-01-03
3023,2020-02-05
3023,2020-03-03
3023,2020-04-06
3022,2019-01-08
3022,2019-02-14
3022,2019-03-08
3022,2019-04-09
3022,2019-05-08
3022,2019-06-06
3022,2019-07-05
3022,2019-08-07
3022,2019-09-06
3022,2019-10-07
3022,2019-11-07
3022,2019-12-06
3022,2020-01-08
3022,2020-02-13
3022,2020-03-06
3022,2020-04-08
3021,2019-01-10
3021,2019-02-14
3021,2019-03-08
3021,2019-04-10
3021,2019-05-10
3021,2019-06-10
3021,2019-07-10
3021,2019-08-08
3021,2019-09-10
3021,2019-10-09
3021,2019-11-08
3021,2019-12-10
3021,2020-01-09
3021,2020-02-10
3021,2020-03-10
3021,2020-04-10
3019,2019-01-04
3019,2019-02-12
3019,2019-03-06
3019,2019-04-03
3019,2019-05-06
3019,2019-06-05
3019,2019-07-05
3019,2019-08-06
3019,2019-09-06
3019,2019-10-09
3019,2019-11-07
3019,2019-12-06
3019,2020-01-04
3019,2020-02-07
3019,2020-03-06
3019,2020-04-08
3018,2019-01-10
3018,2019-02-15
3018,2019-03-11
3018,2019-04-10
3018,2019-05-10
3018,2019-06-10
3018,2019-07-10
3018,2019-08-12
3018,2019-09-10
3018,2019-10-14
3018,2019-11-09
3018,2019-12-10
3018,2020-01-10
3018,2020-02-15
3018,2020-03-10
3018,2020-04-10
3017,2019-01-09
3017,2019-02-11
3017,2019-03-08
3017,2019-04-08
3017,2019-05-08
3017,2019-06-10
3017,2019-07-09
3017,2019-08-07
3017,2019-09-09
3017,2019-10-07
3017,2019-11-07
3017,2019-12-09
3017,2020-01-07
3017,2020-02-12
3017,2020-03-09
3017,2020-04-08
3016,2019-01-10
3016,2019-02-14
3016,2019-03-08
3016,2019-04-09
3016,2019-05-10
3016,2019-06-10
3016,2019-07-09
3016,2019-08-08
3016,2019-09-10
3016,2019-10-08
3016,2019-11-08
3016,2019-12-09
3016,2020-01-09
3016,2020-02-10
3016,2020-03-06
3016,2020-04-09
3015,2019-01-07
3015,2019-02-11
3015,2019-03-07
3015,2019-04-08
3015,2019-05-07
3015,2019-06-06
3015,2019-07-08
3015,2019-08-07
3015,2019-09-09
3015,2019-10-07
3015,2019-11-07
3015,2019-12-09
3015,2020-01-07
3015,2020-02-07
3015,2020-03-10
3015,2020-04-07
3014,2019-01-08
3014,2019-02-14
3014,2019-03-08
3014,2019-04-08
3014,2019-05-08
3014,2019-06-06
3014,2019-07-08
3014,2019-08-08
3014,2019-09-06
3014,2019-10-08
3014,2019-11-08
3014,2019-12-06
3014,2020-01-08
3014,2020-02-07
3014,2020-03-06
3014,2020-04-08
3013,2019-01-08
3013,2019-02-13
3013,2019-03-08
3013,2019-04-09
3013,2019-05-09
3013,2019-06-06
3013,2019-07-09
3013,2019-08-08
3013,2019-09-09
3013,2019-10-09
3013,2019-11-08
3013,2019-12-09
3013,2020-01-06
3013,2020-02-11
3013,2020-03-09
3013,2020-04-09
3011,2019-01-09
3011,2019-02-14
3011,2019-03-08
3011,2019-04-09
3011,2019-05-08
3011,2019-06-06
3011,2019-07-09
3011,2019-08-07
3011,2019-09-06
3011,2019-10-09
3011,2019-11-07
3011,2019-12-09
3011,2020-01-09
3011,2020-02-14
3011,2020-03-09
3011,2020-04-09
3010,2019-01-09
3010,2019-02-14
3010,2019-03-08
3010,2019-04-08
3010,2019-05-08
3010,2019-06-05
3010,2019-07-05
3010,2019-08-07
3010,2019-09-06
3010,2019-10-09
3010,2019-11-08
3010,2019-12-09
3010,2020-01-07
3010,2020-02-13
3010,2020-03-09
3010,2020-04-08
3008,2019-01-05
3008,2019-02-11
3008,2019-03-05
3008,2019-04-05
3008,2019-05-05
3008,2019-06-05
3008,2019-07-05
3008,2019-08-05
3008,2019-09-05
3008,2019-10-05
3008,2019-11-05
3008,2019-12-05
3008,2020-01-05
3008,2020-02-05
3008,2020-03-05
3008,2020-04-05
3006,2019-01-10
3006,2019-02-15
3006,2019-03-08
3006,2019-04-10
3006,2019-05-10
3006,2019-06-10
3006,2019-07-10
3006,2019-08-12
3006,2019-09-10
3006,2019-10-09
3006,2019-11-08
3006,2019-12-10
3006,2020-01-10
3006,2020-02-10
3006,2020-03-10
3006,2020-04-10
3005,2019-01-08
3005,2019-02-11
3005,2019-03-05
3005,2019-04-09
3005,2019-05-06
3005,2019-06-05
3005,2019-07-05
3005,2019-08-06
3005,2019-09-05
3005,2019-10-07
3005,2019-11-05
3005,2019-12-05
3005,2020-01-07
3005,2020-02-07
3005,2020-03-05
3005,2020-04-06
3004,2019-01-04
3004,2019-02-11
3004,2019-03-05
3004,2019-04-03
3004,2019-05-03
3004,2019-06-05
3004,2019-07-05
3004,2019-08-05
3004,2019-09-05
3004,2019-10-05
3004,2019-11-05
3004,2019-12-05
3004,2020-01-06
3004,2020-02-05
3004,2020-03-05
3004,2020-04-06
3003,2019-01-08
3003,2019-02-13
3003,2019-03-06
3003,2019-04-09
3003,2019-05-07
3003,2019-06-06
3003,2019-07-04
3003,2019-08-07
3003,2019-09-06
3003,2019-10-05
3003,2019-11-06
3003,2019-12-06
3003,2020-01-07
3003,2020-02-06
3003,2020-03-06
3003,2020-04-08
3002,2019-01-08
3002,2019-02-12
3002,2019-03-08
3002,2019-04-08
3002,2019-05-07
3002,2019-06-10
3002,2019-07-09
3002,2019-08-08
3002,2019-09-09
3002,2019-10-08
3002,2019-11-06
3002,2019-12-09
3002,2020-01-07
3002,2020-02-10
3002,2020-03-09
3002,2020-04-08
2915,2019-01-10
2915,2019-02-15
2915,2019-03-11
2915,2019-04-10
2915,2019-05-10
2915,2019-06-10
2915,2019-07-10
2915,2019-08-12
2915,2019-09-10
2915,2019-10-09
2915,2019-11-11
2915,2019-12-10
2915,2020-01-10
2915,2020-02-13
2915,2020-03-10
2915,2020-04-10
2913,2019-01-10
2913,2019-02-14
2913,2019-03-08
2913,2019-04-10
2913,2019-05-10
2913,2019-06-06
2913,2019-07-10
2913,2019-08-12
2913,2019-09-10
2913,2019-10-10
2913,2019-11-08
2913,2019-12-10
2913,2020-01-10
2913,2020-02-14
2913,2020-03-10
2913,2020-04-10
2912,2019-01-10
2912,2019-02-14
2912,2019-03-08
2912,2019-04-10
2912,2019-05-09
2912,2019-06-10
2912,2019-07-10
2912,2019-08-12
2912,2019-09-10
2912,2019-10-09
2912,2019-11-08
2912,2019-12-10
2912,2020-01-10
2912,2020-02-12
2912,2020-03-10
2912,2020-04-10
2911,2019-01-10
2911,2019-02-14
2911,2019-03-08
2911,2019-04-10
2911,2019-05-09
2911,2019-06-10
2911,2019-07-10
2911,2019-08-08
2911,2019-09-10
2911,2019-10-09
2911,2019-11-11
2911,2019-12-10
2911,2020-01-09
2911,2020-02-14
2911,2020-03-10
2911,2020-04-10
2910,2019-01-10
2910,2019-02-15
2910,2019-03-08
2910,2019-04-10
2910,2019-05-10
2910,2019-06-10
2910,2019-07-10
2910,2019-08-08
2910,2019-09-10
2910,2019-10-09
2910,2019-11-08
2910,2019-12-10
2910,2020-01-10
2910,2020-02-10
2910,2020-03-10
2910,2020-04-10
2908,2019-01-10
2908,2019-02-15
2908,2019-03-08
2908,2019-04-10
2908,2019-05-10
2908,2019-06-10
2908,2019-07-10
2908,2019-08-05
2908,2019-09-06
2908,2019-10-09
2908,2019-11-08
2908,2019-12-09
2908,2020-01-10
2908,2020-02-14
2908,2020-03-10
2908,2020-04-10
2906,2019-01-10
2906,2019-02-15
2906,2019-03-08
2906,2019-04-10
2906,2019-05-10
2906,2019-06-10
2906,2019-07-10
2906,2019-08-12
2906,2019-09-10
2906,2019-10-09
2906,2019-11-11
2906,2019-12-10
2906,2020-01-10
2906,2020-02-10
2906,2020-03-10
2906,2020-04-10
2905,2019-01-10
2905,2019-02-15
2905,2019-03-11
2905,2019-04-10
2905,2019-05-10
2905,2019-06-10
2905,2019-07-10
2905,2019-08-12
2905,2019-09-10
2905,2019-10-14
2905,2019-11-11
2905,2019-12-10
2905,2020-01-10
2905,2020-02-11
2905,2020-03-10
2905,2020-04-10
2904,2019-01-09
2904,2019-02-14
2904,2019-03-08
2904,2019-04-09
2904,2019-05-09
2904,2019-06-10
2904,2019-07-09
2904,2019-08-08
2904,2019-09-09
2904,2019-10-09
2904,2019-11-08
2904,2019-12-09
2904,2020-01-09
2904,2020-02-10
2904,2020-03-09
2904,2020-04-10
2903,2019-01-10
2903,2019-02-15
2903,2019-03-11
2903,2019-04-10
2903,2019-05-10
2903,2019-06-10
2903,2019-07-10
2903,2019-08-12
2903,2019-09-10
2903,2019-10-14
2903,2019-11-11
2903,2019-12-10
2903,2020-01-10
2903,2020-02-10
2903,2020-03-10
2903,2020-04-10
2901,2019-01-08
2901,2019-02-14
2901,2019-03-08
2901,2019-04-09
2901,2019-05-10
2901,2019-06-10
2901,2019-07-08
2901,2019-08-08
2901,2019-09-09
2901,2019-10-07
2901,2019-11-08
2901,2019-12-09
2901,2020-01-09
2901,2020-02-07
2901,2020-03-09
2901,2020-04-09
2897,2019-01-10
2897,2019-02-15
2897,2019-03-08
2897,2019-04-10
2897,2019-05-10
2897,2019-06-10
2897,2019-07-02
2897,2019-08-08
2897,2019-09-10
2897,2019-10-09
2897,2019-11-08
2897,2019-12-10
2897,2020-01-10
2897,2020-02-14
2897,2020-03-09
2897,2020-04-10
2892,2019-01-10
2892,2019-02-14
2892,2019-03-08
2892,2019-04-10
2892,2019-05-09
2892,2019-06-10
2892,2019-07-09
2892,2019-08-08
2892,2019-09-09
2892,2019-10-08
2892,2019-11-08
2892,2019-12-09
2892,2020-01-08
2892,2020-02-10
2892,2020-03-09
2892,2020-04-10
2891,2019-01-10
2891,2019-02-15
2891,2019-03-08
2891,2019-04-10
2891,2019-05-09
2891,2019-06-10
2891,2019-07-08
